#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 672: Olallie Meadows, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Olallie Meadows (672) 
# Washington  SNOTEL Site - 4010 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:34 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2003-01-15,15.9,,27.5,26.2
2003-01-16,15.8,,27.5,26.1
2003-01-17,15.8,,27.5,24.8
2003-01-18,15.8,,27.5,22.8
2003-01-19,15.8,,27.5,20.3
2003-01-20,15.9,,27.6,35.1
2003-01-21,15.9,,27.6,28.8
2003-01-22,16.8,,28.4,25.9
2003-01-23,18.6,,30.2,34.0
2003-01-24,18.7,,30.8,32.5
2003-01-25,19.1,,31.8,37.2
2003-01-26,18.9,,32.7,38.5
2003-01-27,18.0,,35.1,33.3
2003-01-28,18.3,,35.8,31.5
2003-01-29,18.3,,35.9,30.0
2003-01-30,19.8,,38.4,35.8
2003-01-31,19.9,,41.1,42.6
2003-02-01,19.6,,44.2,32.0
2003-02-02,19.8,,44.7,31.1
2003-02-03,20.4,,45.2,29.3
2003-02-04,20.8,,45.8,26.1
2003-02-05,20.9,,45.8,25.2
2003-02-06,20.9,,45.8,26.6
2003-02-07,21.0,,45.8,27.9
2003-02-08,21.0,,45.8,26.8
2003-02-09,21.0,,45.8,29.7
2003-02-10,21.1,,45.8,27.0
2003-02-11,21.2,,45.8,33.3
2003-02-12,21.2,,45.9,34.0
2003-02-13,21.3,,45.9,33.4
2003-02-14,21.2,,45.9,33.8
2003-02-15,21.2,,45.9,33.3
2003-02-16,21.3,,46.0,31.8
2003-02-17,22.0,,46.6,29.5
2003-02-18,22.4,,47.0,29.1
2003-02-19,22.5,,47.1,29.1
2003-02-20,23.0,,47.4,30.0
2003-02-21,25.5,,49.7,31.8
2003-02-22,26.3,,51.6,29.3
2003-02-23,26.5,,52.4,23.7
2003-02-24,26.5,,52.4,12.2
2003-02-25,26.6,,52.4,17.6
2003-02-26,26.9,,52.4,19.2
2003-02-27,26.9,,52.4,23.5
2003-02-28,26.9,,52.4,27.5
2003-03-01,27.3,,52.7,25.5
2003-03-02,27.4,,52.8,29.8
2003-03-03,27.9,,52.9,28.6
2003-03-04,27.9,,53.2,25.5
2003-03-05,28.1,,53.3,29.3
2003-03-06,29.9,,54.7,25.0
2003-03-07,31.2,,55.2,25.3
2003-03-08,32.9,,57.5,21.9
2003-03-09,33.7,,58.3,28.8
2003-03-10,36.8,,60.8,35.1
2003-03-11,36.9,,62.0,34.0
2003-03-12,37.5,,64.2,34.0
2003-03-13,37.5,,66.0,36.9
2003-03-14,36.1,,66.3,37.2
2003-03-15,35.2,,66.3,38.7
2003-03-16,35.0,,66.5,31.1
2003-03-17,34.9,,66.8,29.5
2003-03-18,34.8,,66.9,28.4
2003-03-19,35.0,,67.1,27.9
2003-03-20,35.1,,67.1,33.4
2003-03-21,35.7,,67.6,29.8
2003-03-22,38.7,,69.4,31.6
2003-03-23,39.7,,71.4,26.4
2003-03-24,39.3,,72.0,21.9
2003-03-25,39.2,,72.1,28.6
2003-03-26,40.1,,72.9,30.2
2003-03-27,40.9,,73.7,27.0
2003-03-28,41.5,,74.2,28.8
2003-03-29,41.4,,74.2,33.4
2003-03-30,42.1,,74.2,43.5
2003-03-31,42.1,,74.3,41.0
2003-04-01,41.6,,75.5,30.7
2003-04-02,40.6,,75.7,26.8
2003-04-03,40.3,,75.9,25.2
2003-04-04,40.8,,76.4,24.3
2003-04-05,41.0,,76.6,25.2
2003-04-06,41.7,,77.1,27.9
2003-04-07,41.9,,77.4,29.1
2003-04-08,42.6,,77.6,35.2
2003-04-09,42.7,,77.7,35.2
2003-04-10,41.8,,77.9,38.5
2003-04-11,42.3,,78.0,37.2
2003-04-12,41.9,,78.1,37.6
2003-04-13,41.8,,78.2,38.5
2003-04-14,41.7,,78.8,32.9
2003-04-15,41.0,,78.8,32.0
2003-04-16,40.5,,78.9,31.5
2003-04-17,40.4,,79.1,32.0
2003-04-18,40.8,,79.7,28.0
2003-04-19,40.6,,79.9,29.1
2003-04-20,40.8,,79.9,38.5
2003-04-21,41.4,,79.9,37.4
2003-04-22,40.7,,79.9,35.2
2003-04-23,40.0,,79.9,31.3
2003-04-24,39.7,,80.1,36.0
2003-04-25,41.0,,81.3,28.8
2003-04-26,40.0,,81.3,33.8
2003-04-27,39.8,,81.5,31.3
2003-04-28,40.1,,81.6,35.2
2003-04-29,40.2,,81.6,40.6
2003-04-30,39.8,,81.6,37.4
2003-05-01,39.2,,81.6,37.9
2003-05-02,39.2,,81.6,37.4
2003-05-03,38.2,,81.6,35.1
2003-05-04,37.4,,81.8,31.3
2003-05-05,37.7,,82.4,29.1
2003-05-06,38.1,,83.0,29.1
2003-05-07,37.6,,83.1,28.6
2003-05-08,37.3,,83.1,30.4
2003-05-09,37.3,,83.1,36.0
2003-05-10,37.1,,83.1,37.0
2003-05-11,37.1,,83.1,38.3
2003-05-12,36.2,,83.1,37.9
2003-05-13,35.0,,83.1,37.6
2003-05-14,34.2,,83.1,43.3
2003-05-15,33.9,,83.4,30.4
2003-05-16,33.7,,84.0,27.3
2003-05-17,33.3,,84.5,27.1
2003-05-18,33.6,,85.1,
2003-05-19,33.7,,85.1,30.9
2003-05-20,33.6,,85.1,
2003-05-21,34.1,,85.5,39.2
2003-05-22,33.5,,85.6,43.2
2003-05-23,32.8,,85.6,45.1
2003-05-24,31.6,,85.6,54.3
2003-05-25,29.6,,85.6,42.6
2003-05-26,28.1,,85.6,36.1
2003-05-27,27.1,,85.6,40.5
2003-05-28,25.6,,85.6,52.2
2003-05-29,23.6,,85.6,42.8
2003-05-30,21.9,,85.6,57.0
2003-05-31,20.4,,85.7,42.1
2003-06-01,18.9,,85.7,42.6
2003-06-02,17.8,,85.7,38.1
2003-06-03,16.5,,85.7,38.8
2003-06-04,15.3,,85.7,44.8
2003-06-05,13.5,,85.7,57.4
2003-06-06,11.6,,85.7,61.7
2003-06-07,9.7,,85.7,58.5
2003-06-08,8.0,,85.7,55.2
2003-06-09,6.3,,85.7,46.9
2003-06-10,5.3,,85.7,43.7
2003-06-11,4.5,,85.7,41.5
2003-06-12,2.7,,85.7,44.2
2003-06-13,1.0,,85.7,45.7
2003-06-14,0.7,,86.0,38.8
2003-06-15,0.3,,86.0,40.8
2003-06-16,0.1,,86.0,45.5
2003-06-17,0.0,,86.0,60.3
2003-06-18,0.0,,86.0,49.6
2003-06-19,0.0,,86.0,42.8
2003-06-20,0.0,,86.0,37.8
2003-06-21,0.0,,87.0,35.8
2003-06-22,0.0,,87.4,36.1
2003-06-23,0.0,,87.4,38.1
2003-06-24,0.0,,87.4,41.0
2003-06-25,0.0,,87.4,43.9
2003-06-26,0.0,,87.4,51.3
2003-06-27,0.0,,87.4,51.3
2003-06-28,0.0,,87.4,53.8
2003-06-29,0.0,,87.4,67.1
2003-06-30,0.0,,87.4,48.0
2003-07-01,0.0,,87.4,42.1
2003-07-02,0.0,,87.6,40.3
2003-07-03,0.0,,87.6,41.0
2003-07-04,0.0,,87.6,44.2
2003-07-05,0.0,,87.6,48.6
2003-07-06,0.0,,87.6,45.7
2003-07-07,0.0,,87.6,48.7
2003-07-08,0.0,,87.6,46.8
2003-07-09,0.0,,87.6,43.9
2003-07-10,0.0,,87.6,58.8
2003-07-11,0.0,,87.6,56.1
2003-07-12,0.0,,87.6,53.2
2003-07-13,0.0,,87.6,48.6
2003-07-14,0.0,,87.6,46.8
2003-07-15,0.0,,87.6,49.6
2003-07-16,0.0,,87.6,50.0
2003-07-17,0.0,,87.6,42.1
2003-07-18,0.0,,87.6,58.5
2003-07-19,0.0,,87.6,57.0
2003-07-20,0.0,,87.6,57.0
2003-07-21,0.0,,87.6,54.1
2003-07-22,0.0,,87.6,59.7
2003-07-23,0.0,,87.6,57.6
2003-07-24,0.0,,87.6,52.2
2003-07-25,0.0,,87.6,47.8
2003-07-26,0.0,,87.6,50.7
2003-07-27,0.0,,87.6,
2003-07-28,0.0,,87.6,58.1
2003-07-29,0.0,,87.6,63.1
2003-07-30,0.0,,87.6,64.6
2003-07-31,0.0,,87.6,61.5
2003-08-01,0.0,,87.6,54.3
2003-08-02,0.0,,87.6,52.0
2003-08-03,0.0,,87.6,51.8
2003-08-04,0.0,,87.6,48.2
2003-08-05,0.0,,87.6,58.3
2003-08-06,0.0,,87.6,48.2
2003-08-07,0.0,,87.6,48.4
2003-08-08,0.0,,87.6,54.9
2003-08-09,0.0,,87.6,50.0
2003-08-10,0.0,,87.6,49.8
2003-08-11,0.0,,87.6,48.4
2003-08-12,0.0,,87.6,44.8
2003-08-13,0.0,,87.6,46.8
2003-08-14,0.0,,87.6,50.7
2003-08-15,0.0,,87.6,67.8
2003-08-16,0.0,,87.6,48.6
2003-08-17,0.0,,87.6,47.3
2003-08-18,0.0,,87.6,55.0
2003-08-19,0.0,,87.6,54.1
2003-08-20,0.0,,87.6,47.7
2003-08-21,0.0,,87.6,58.3
2003-08-22,0.0,,87.6,56.7
2003-08-23,0.0,,87.6,43.0
2003-08-24,0.0,,87.6,43.5
2003-08-25,0.0,,87.6,53.6
2003-08-26,0.0,,87.6,54.0
2003-08-27,0.0,,87.6,48.0
2003-08-28,0.0,,87.6,46.9
2003-08-29,0.0,,87.6,56.8
2003-08-30,0.0,,87.6,57.9
2003-08-31,0.0,,87.6,58.1
2003-09-01,0.0,,87.6,47.7
2003-09-02,0.0,,87.6,62.4
2003-09-03,0.0,,87.6,68.2
2003-09-04,0.0,,87.6,62.2
2003-09-05,0.0,,87.6,61.9
2003-09-06,0.0,,87.6,60.8
2003-09-07,0.0,,87.6,50.2
2003-09-08,0.0,,87.6,43.2
2003-09-09,0.0,,88.8,39.9
2003-09-10,0.0,0,89.0,44.6
2003-09-11,0.0,0,90.3,49.1
2003-09-12,0.0,0,91.4,39.9
2003-09-13,0.0,0,91.4,39.4
2003-09-14,0.0,0,91.4,49.8
2003-09-15,0.0,0,91.4,42.4
2003-09-16,0.0,0,91.4,37.0
2003-09-17,0.0,0,92.4,35.6
2003-09-18,0.0,0,92.6,39.7
2003-09-19,0.0,0,92.8,48.2
2003-09-20,0.0,0,93.4,41.0
2003-09-21,0.0,0,93.4,40.1
2003-09-22,0.0,0,93.4,50.0
2003-09-23,0.0,0,93.4,47.5
2003-09-24,0.0,0,93.4,50.9
2003-09-25,0.0,0,93.4,51.6
2003-09-26,0.0,0,93.4,54.0
2003-09-27,0.0,0,93.4,62.2
2003-09-28,0.0,0,93.4,63.1
2003-09-29,0.0,0,93.4,63.0
2003-09-30,0.0,0,93.4,55.0
2003-10-01,0.0,0,0.0,55.8
2003-10-02,0.0,0,0.0,49.5
2003-10-03,0.0,0,0.1,56.1
2003-10-04,0.0,0,0.1,59.2
2003-10-05,0.0,0,0.1,53.8
2003-10-06,0.0,0,0.1,52.5
2003-10-07,0.0,0,0.1,46.2
2003-10-08,0.0,0,0.8,38.8
2003-10-09,0.0,0,2.2,35.6
2003-10-10,0.0,0,2.8,34.0
2003-10-11,0.0,0,3.5,34.7
2003-10-12,0.0,0,4.2,34.7
2003-10-13,0.0,0,6.2,37.8
2003-10-14,0.0,0,6.2,39.6
2003-10-15,0.0,0,6.2,36.7
2003-10-16,0.0,0,6.7,36.0
2003-10-17,0.0,0,9.6,50.7
2003-10-18,0.1,0,9.6,46.6
2003-10-19,0.2,0,9.7,49.8
2003-10-20,0.1,0,9.9,44.2
2003-10-21,0.0,0,14.3,53.2
2003-10-22,0.0,0,14.8,57.6
2003-10-23,0.0,0,14.9,36.3
2003-10-24,0.0,0,15.0,32.7
2003-10-25,0.0,0,15.1,37.4
2003-10-26,0.1,0,15.3,40.3
2003-10-27,0.1,0,15.3,50.9
2003-10-28,0.1,0,15.3,42.8
2003-10-29,0.1,0,16.9,31.3
2003-10-30,0.0,0,16.9,25.3
2003-10-31,0.0,0,16.9,20.3
2003-11-01,0.8,0,17.1,21.7
2003-11-02,0.8,1,17.1,21.4
2003-11-03,0.8,0,17.1,19.4
2003-11-04,0.8,0,17.1,18.5
2003-11-05,0.9,2,17.2,16.7
2003-11-06,0.9,1,17.2,18.0
2003-11-07,1.1,1,17.4,23.5
2003-11-08,1.3,1,17.6,30.6
2003-11-09,0.3,1,17.6,34.9
2003-11-10,0.0,0,17.7,35.4
2003-11-11,2.5,3,20.2,36.9
2003-11-12,3.2,4,20.9,30.0
2003-11-13,3.2,3,20.9,32.7
2003-11-14,3.2,3,20.9,35.1
2003-11-15,2.2,2,21.0,32.0
2003-11-16,2.5,5,21.3,30.9
2003-11-17,4.1,14,22.9,31.6
2003-11-18,2.1,16,25.6,36.5
2003-11-19,1.0,7,29.3,43.5
2003-11-20,2.0,16,30.3,23.5
2003-11-21,2.2,20,30.5,21.2
2003-11-22,2.9,19,31.2,15.4
2003-11-23,3.2,19,31.5,24.3
2003-11-24,3.2,24,31.5,27.1
2003-11-25,4.5,26,32.8,24.6
2003-11-26,5.8,34,34.1,26.8
2003-11-27,6.8,39,35.1,27.3
2003-11-28,7.2,35,35.5,26.1
2003-11-29,11.1,35,39.4,37.4
2003-11-30,11.8,31,40.1,26.8
2003-12-01,11.8,30,40.1,31.3
2003-12-02,12.0,31,40.3,30.6
2003-12-03,12.6,30,40.9,29.1
2003-12-04,12.6,32,40.9,22.5
2003-12-05,12.7,30,41.0,27.7
2003-12-06,13.6,35,41.9,31.6
2003-12-07,14.4,37,42.7,24.8
2003-12-08,14.4,40,42.7,28.6
2003-12-09,14.9,40,43.2,25.7
2003-12-10,14.9,40,43.2,24.1
2003-12-11,15.0,42,43.3,24.1
2003-12-12,15.1,42,43.4,22.6
2003-12-13,16.1,48,44.4,26.2
2003-12-14,18.4,62,46.7,25.9
2003-12-15,18.7,68,47.0,27.9
2003-12-16,20.1,64,48.4,24.3
2003-12-17,20.3,67,48.6,28.8
2003-12-18,21.2,64,49.5,29.8
2003-12-19,21.2,63,49.5,29.5
2003-12-20,21.7,61,50.0,29.7
2003-12-21,22.2,58,50.5,31.8
2003-12-22,22.4,59,50.7,29.7
2003-12-23,22.5,58,50.8,29.7
2003-12-24,22.5,56,50.8,29.1
2003-12-25,22.9,60,51.2,29.3
2003-12-26,23.3,62,51.6,22.5
2003-12-27,23.6,62,51.9,21.0
2003-12-28,23.8,64,52.1,22.8
2003-12-29,24.1,68,52.4,18.0
2003-12-30,24.6,68,52.9,14.7
2003-12-31,24.9,67,53.2,15.4
2004-01-01,25.2,70,53.5,14.2
2004-01-02,25.2,68,53.5,20.7
2004-01-03,25.2,70,53.5,20.7
2004-01-04,25.3,77,53.5,6.8
2004-01-05,26.2,76,54.5,-0.6
2004-01-06,26.3,74,54.5,-1.3
2004-01-07,26.3,78,54.5,4.1
2004-01-08,26.3,85,54.5,12.4
2004-01-09,26.8,85,55.0,26.8
2004-01-10,26.9,82,55.9,31.1
2004-01-11,29.0,80,58.0,32.4
2004-01-12,29.0,78,58.0,31.3
2004-01-13,29.0,77,58.0,28.2
2004-01-14,29.0,76,58.0,31.5
2004-01-15,29.7,73,58.7,37.2
2004-01-16,30.4,70,60.4,32.2
2004-01-17,30.4,69,60.4,30.4
2004-01-18,30.4,68,60.4,28.6
2004-01-19,30.9,70,60.9,32.4
2004-01-20,30.9,69,60.9,30.0
2004-01-21,31.1,69,61.1,20.8
2004-01-22,31.3,69,61.3,20.3
2004-01-23,31.3,68,61.3,29.8
2004-01-24,31.6,71,61.9,31.6
2004-01-25,31.7,77,62.0,23.7
2004-01-26,31.9,,62.2,
2004-01-27,33.9,88,64.2,30.7
2004-01-28,35.1,85,65.4,30.2
2004-01-29,35.4,87,67.5,34.7
2004-01-30,36.5,78,71.4,36.7
2004-01-31,37.7,82,72.2,24.4
2004-02-01,38.7,88,73.2,25.2
2004-02-02,37.6,88,74.1,23.5
2004-02-03,38.0,90,74.3,23.9
2004-02-04,38.0,88,74.3,30.9
2004-02-05,38.5,91,74.8,22.5
2004-02-06,38.7,90,75.0,25.0
2004-02-07,38.8,93,75.1,28.6
2004-02-08,39.6,94,75.8,26.8
2004-02-09,39.7,92,75.9,26.6
2004-02-10,39.9,92,76.1,29.7
2004-02-11,39.9,90,76.1,31.5
2004-02-12,39.9,89,76.1,27.0
2004-02-13,40.2,89,76.4,27.0
2004-02-14,40.2,88,76.4,23.9
2004-02-15,40.2,90,76.4,27.1
2004-02-16,40.3,92,76.5,28.2
2004-02-17,40.3,94,76.5,30.2
2004-02-18,40.7,95,76.9,29.8
2004-02-19,41.4,97,77.6,30.2
2004-02-20,41.9,96,78.1,26.8
2004-02-21,41.9,95,78.1,27.5
2004-02-22,41.9,94,78.1,26.8
2004-02-23,42.0,94,78.2,31.8
2004-02-24,42.0,93,78.2,31.6
2004-02-25,42.0,92,78.2,27.9
2004-02-26,42.2,92,78.4,30.0
2004-02-27,42.3,91,78.5,31.3
2004-02-28,42.5,92,78.7,31.1
2004-02-29,42.6,91,78.8,29.1
2004-03-01,42.7,91,78.9,30.7
2004-03-02,42.7,91,78.9,29.1
2004-03-03,42.7,91,78.9,26.6
2004-03-04,43.7,97,78.9,29.3
2004-03-05,44.7,101,80.9,26.6
2004-03-06,45.9,107,82.1,23.7
2004-03-07,46.1,106,82.3,29.5
2004-03-08,46.9,100,83.1,39.0
2004-03-09,46.9,98,83.1,42.8
2004-03-10,47.2,96,83.4,31.3
2004-03-11,47.2,95,83.4,38.7
2004-03-12,47.2,94,83.4,38.1
2004-03-13,47.2,94,83.4,27.9
2004-03-14,47.1,94,83.4,35.2
2004-03-15,47.0,93,83.7,32.7
2004-03-16,46.9,92,83.7,31.8
2004-03-17,46.7,91,83.7,32.4
2004-03-18,46.6,90,83.8,38.1
2004-03-19,46.7,96,84.6,24.1
2004-03-20,46.8,100,85.4,25.5
2004-03-21,46.8,98,85.4,37.2
2004-03-22,46.6,95,85.4,42.8
2004-03-23,46.3,92,85.4,40.1
2004-03-24,46.0,91,85.4,34.9
2004-03-25,46.0,93,85.9,28.9
2004-03-26,45.9,,86.2,29.1
2004-03-27,46.4,96,86.7,30.7
2004-03-28,47.2,97,87.5,31.5
2004-03-29,47.2,96,87.5,38.8
2004-03-30,47.2,95,87.5,37.4
2004-03-31,46.6,93,87.8,25.3
2004-04-01,46.5,92,88.1,25.9
2004-04-02,46.7,95,88.1,31.3
2004-04-03,46.9,93,88.1,44.1
2004-04-04,46.6,91,88.1,39.2
2004-04-05,45.8,92,88.1,34.2
2004-04-06,45.7,91,88.1,34.0
2004-04-07,45.0,90,88.1,36.7
2004-04-08,44.5,89,88.1,34.2
2004-04-09,44.4,89,88.1,36.5
2004-04-10,43.8,88,88.1,43.2
2004-04-11,43.3,86,88.1,44.8
2004-04-12,42.5,85,88.1,43.9
2004-04-13,41.6,83,88.1,37.4
2004-04-14,41.3,83,88.1,34.2
2004-04-15,41.5,83,88.5,30.7
2004-04-16,40.7,81,88.6,31.3
2004-04-17,41.4,83,88.8,32.2
2004-04-18,40.9,82,88.8,32.4
2004-04-19,40.4,81,88.8,30.9
2004-04-20,39.3,79,89.1,31.8
2004-04-21,39.7,79,89.3,31.5
2004-04-22,39.7,79,89.4,34.2
2004-04-23,38.8,78,89.4,40.8
2004-04-24,38.9,78,89.8,30.9
2004-04-25,38.2,76,89.8,36.3
2004-04-26,37.5,75,89.8,46.0
2004-04-27,36.2,72,89.8,50.0
2004-04-28,36.0,,90.3,31.1
2004-04-29,36.0,72,90.4,37.2
2004-04-30,35.1,70,90.4,46.2
2004-05-01,34.0,68,90.4,50.0
2004-05-02,33.0,66,90.4,45.3
2004-05-03,32.0,64,90.5,40.6
2004-05-04,31.1,62,90.5,42.1
2004-05-05,30.3,61,91.1,33.8
2004-05-06,30.2,60,91.1,34.0
2004-05-07,29.2,58,91.1,46.4
2004-05-08,28.2,56,91.2,37.0
2004-05-09,27.6,55,91.4,36.3
2004-05-10,27.1,54,91.4,34.9
2004-05-11,26.7,53,91.6,33.3
2004-05-12,26.4,53,91.7,37.2
2004-05-13,25.5,51,91.8,36.1
2004-05-14,25.0,50,91.8,39.6
2004-05-15,24.2,48,91.8,40.6
2004-05-16,23.5,47,92.0,36.9
2004-05-17,22.7,45,92.2,37.9
2004-05-18,21.9,44,92.2,43.2
2004-05-19,20.4,41,92.2,42.8
2004-05-20,19.8,39,92.2,40.6
2004-05-21,18.7,37,92.2,42.8
2004-05-22,17.4,35,92.3,37.8
2004-05-23,17.2,34,93.3,37.8
2004-05-24,17.0,34,93.3,38.8
2004-05-25,16.3,33,93.3,42.4
2004-05-26,14.7,29,93.9,43.3
2004-05-27,14.2,28,95.3,39.9
2004-05-28,13.5,27,95.9,34.7
2004-05-29,12.8,26,97.3,31.8
2004-05-30,12.1,24,98.5,39.9
2004-05-31,12.3,24,100.1,36.0
2004-06-01,11.7,23,100.1,37.4
2004-06-02,10.6,21,100.1,40.8
2004-06-03,9.6,19,100.1,51.4
2004-06-04,7.7,15,100.1,50.5
2004-06-05,5.9,12,100.1,48.7
2004-06-06,3.9,10,101.5,37.8
2004-06-07,2.8,8,102.2,37.9
2004-06-08,1.8,6,102.5,42.1
2004-06-09,0.0,4,102.5,43.0
2004-06-10,0.0,0,102.5,44.6
2004-06-11,0.0,0,102.9,35.8
2004-06-12,0.0,0,103.0,37.8
2004-06-13,0.0,0,103.2,40.6
2004-06-14,0.0,0,104.4,36.0
2004-06-15,0.0,0,104.6,37.4
2004-06-16,0.0,0,104.6,45.1
2004-06-17,0.0,0,104.6,55.4
2004-06-18,0.0,0,104.6,57.4
2004-06-19,0.0,0,104.6,55.8
2004-06-20,0.0,0,104.6,55.0
2004-06-21,0.0,0,104.6,57.4
2004-06-22,0.0,0,104.6,61.7
2004-06-23,0.0,0,104.6,52.3
2004-06-24,0.0,0,104.6,47.8
2004-06-25,0.0,0,104.6,47.8
2004-06-26,0.0,0,104.6,47.7
2004-06-27,0.0,0,104.6,46.8
2004-06-28,0.0,0,104.6,47.7
2004-06-29,0.0,0,104.6,50.0
2004-06-30,0.0,0,104.6,52.5
2004-07-01,0.0,0,104.6,51.6
2004-07-02,0.0,0,104.6,49.1
2004-07-03,0.0,0,104.7,49.5
2004-07-04,0.0,0,104.7,47.3
2004-07-05,0.0,0,104.7,46.0
2004-07-06,0.0,0,104.7,51.6
2004-07-07,0.0,0,105.1,42.1
2004-07-08,0.0,0,105.3,42.3
2004-07-09,0.0,0,105.3,44.4
2004-07-10,0.0,0,105.3,44.6
2004-07-11,0.0,0,105.8,43.5
2004-07-12,0.0,0,105.8,50.2
2004-07-13,0.0,0,105.8,64.6
2004-07-14,0.0,0,105.8,55.8
2004-07-15,0.0,0,105.8,56.7
2004-07-16,0.0,0,105.8,50.5
2004-07-17,0.0,0,105.8,57.9
2004-07-18,0.0,0,105.8,59.5
2004-07-19,0.0,0,105.8,57.4
2004-07-20,0.0,0,106.0,51.1
2004-07-21,0.0,0,106.0,49.8
2004-07-22,0.0,0,106.0,54.7
2004-07-23,0.0,0,106.0,66.2
2004-07-24,0.0,0,106.0,69.3
2004-07-25,0.0,0,106.0,62.1
2004-07-26,0.0,0,106.0,51.3
2004-07-27,0.0,0,106.0,52.7
2004-07-28,0.0,0,106.0,
2004-07-29,0.0,0,106.0,57.0
2004-07-30,0.0,0,106.0,55.6
2004-07-31,0.0,0,106.0,52.9
2004-08-01,0.0,0,106.0,53.6
2004-08-02,0.0,0,106.0,56.7
2004-08-03,0.0,0,106.0,50.7
2004-08-04,0.0,0,106.0,52.5
2004-08-05,0.0,0,106.0,51.1
2004-08-06,0.0,0,106.0,47.7
2004-08-07,0.0,0,107.4,47.1
2004-08-08,0.0,0,107.4,50.9
2004-08-09,0.0,0,107.4,59.5
2004-08-10,0.0,0,107.4,63.0
2004-08-11,0.0,0,107.4,62.2
2004-08-12,0.0,0,107.4,68.2
2004-08-13,0.0,0,107.4,61.9
2004-08-14,0.0,0,107.4,67.5
2004-08-15,0.0,0,107.4,66.2
2004-08-16,0.0,0,107.4,58.5
2004-08-17,0.0,0,107.6,55.8
2004-08-18,0.0,0,107.6,55.0
2004-08-19,0.0,0,107.6,56.1
2004-08-20,0.0,0,107.6,57.2
2004-08-21,0.0,0,107.7,53.8
2004-08-22,0.0,0,107.9,52.5
2004-08-23,0.0,0,110.0,46.6
2004-08-24,0.0,0,110.0,50.2
2004-08-25,0.0,0,113.9,47.7
2004-08-26,0.0,0,116.4,46.8
2004-08-27,0.0,0,116.9,49.8
2004-08-28,0.0,0,116.9,49.6
2004-08-29,0.0,0,116.9,52.0
2004-08-30,0.0,0,116.9,53.4
2004-08-31,0.0,0,116.9,58.5
2004-09-01,0.0,0,116.9,54.7
2004-09-02,0.0,0,117.3,41.9
2004-09-03,0.0,0,118.1,44.8
2004-09-04,0.0,0,118.1,47.8
2004-09-05,0.0,0,118.1,46.2
2004-09-06,0.0,0,118.1,44.6
2004-09-07,0.0,0,118.1,47.5
2004-09-08,0.0,0,118.2,48.7
2004-09-09,0.0,0,118.4,47.1
2004-09-10,0.0,0,118.7,45.5
2004-09-11,0.0,0,119.5,53.2
2004-09-12,0.0,0,120.9,44.1
2004-09-13,0.0,0,121.2,41.7
2004-09-14,0.0,0,122.4,43.9
2004-09-15,0.0,0,122.7,40.1
2004-09-16,0.0,0,124.5,43.0
2004-09-17,0.0,0,125.2,43.3
2004-09-18,0.0,0,125.6,39.4
2004-09-19,0.0,0,126.2,38.7
