#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 791: Stevens Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stevens Pass (791) 
# Washington  SNOTEL Site - 3940 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2004-09-13,0.0,0,86.5,37.2
2004-09-14,0.0,0,88.5,41.4
2004-09-15,0.0,0,89.4,38.3
2004-09-16,0.0,0,91.0,42.6
2004-09-17,0.0,0,91.3,42.4
2004-09-18,0.0,0,91.7,39.9
2004-09-19,0.0,0,91.9,34.0
2004-09-20,0.0,0,91.9,39.9
2004-09-21,0.0,0,91.9,39.4
2004-09-22,0.0,0,91.9,41.0
2004-09-23,0.0,0,91.9,46.2
2004-09-24,0.0,0,91.9,41.2
2004-09-25,0.0,0,91.9,46.8
2004-09-26,0.0,0,91.9,46.0
2004-09-27,0.0,0,91.9,48.4
2004-09-28,0.0,0,91.9,52.0
2004-09-29,0.0,0,91.9,43.0
2004-09-30,0.0,0,91.9,45.7
2004-10-01,0.0,0,0.0,41.4
2004-10-02,0.0,0,0.1,43.0
2004-10-03,0.0,0,0.2,46.2
2004-10-04,0.0,0,0.2,45.0
2004-10-05,0.0,0,0.3,48.6
2004-10-06,0.0,0,0.8,48.6
2004-10-07,0.0,0,0.9,42.1
2004-10-08,0.0,0,0.9,41.9
2004-10-09,0.0,0,1.5,40.5
2004-10-10,0.0,0,1.9,40.1
2004-10-11,0.0,0,1.9,39.0
2004-10-12,0.0,0,1.9,41.2
2004-10-13,0.0,0,1.9,44.8
2004-10-14,0.0,0,1.9,47.3
2004-10-15,0.0,0,2.2,49.8
2004-10-16,0.0,0,2.2,45.3
2004-10-17,0.0,0,2.6,42.3
2004-10-18,0.0,0,3.0,33.8
2004-10-19,0.0,0,3.7,36.3
2004-10-20,0.0,0,3.9,37.0
2004-10-21,0.0,0,4.4,37.2
2004-10-22,0.0,0,4.4,32.4
2004-10-23,0.1,0,5.3,30.9
2004-10-24,0.2,8,6.3,30.0
2004-10-25,0.2,8,6.6,28.0
2004-10-26,0.1,6,6.6,33.3
2004-10-27,0.0,4,6.6,30.9
2004-10-28,0.4,3,6.6,30.9
2004-10-29,0.4,2,6.7,33.8
2004-10-30,0.4,2,6.9,32.5
2004-10-31,1.4,12,8.4,29.1
2004-11-01,1.9,18,9.2,25.5
2004-11-02,2.8,16,10.9,39.4
2004-11-03,2.6,13,12.7,30.6
2004-11-04,2.5,14,12.7,23.4
2004-11-05,2.4,13,12.8,30.7
2004-11-06,2.4,13,12.8,32.4
2004-11-07,2.2,10,12.8,37.4
2004-11-08,2.0,10,12.8,37.8
2004-11-09,2.0,9,12.8,35.1
2004-11-10,1.8,8,12.8,38.5
2004-11-11,1.8,8,12.8,33.4
2004-11-12,1.7,7,12.8,34.7
2004-11-13,1.7,7,12.8,34.5
2004-11-14,1.6,6,12.8,30.9
2004-11-15,1.6,6,12.8,32.2
2004-11-16,1.5,6,13.3,32.9
2004-11-17,1.5,6,13.4,31.3
2004-11-18,1.3,6,13.5,29.8
2004-11-19,2.2,14,14.4,30.7
2004-11-20,2.3,13,14.6,25.7
2004-11-21,2.3,13,14.6,24.1
2004-11-22,2.4,12,14.8,32.7
2004-11-23,2.4,10,15.0,34.0
2004-11-24,2.4,8,15.5,38.8
2004-11-25,1.6,5,18.5,39.4
2004-11-26,1.6,8,19.6,28.4
2004-11-27,1.6,8,19.7,27.7
2004-11-28,1.7,11,20.0,20.5
2004-11-29,1.6,11,20.0,17.6
2004-11-30,1.8,11,20.2,24.3
2004-12-01,2.0,11,20.4,29.1
2004-12-02,2.0,12,20.5,27.0
2004-12-03,2.1,12,20.6,31.3
2004-12-04,2.2,12,20.6,31.5
2004-12-05,2.5,15,20.9,26.2
2004-12-06,2.8,20,21.2,22.1
2004-12-07,2.9,19,21.3,23.5
2004-12-08,3.6,26,21.7,27.3
2004-12-09,4.9,36,23.3,30.7
2004-12-10,5.8,35,24.6,32.0
2004-12-11,5.4,25,28.0,41.9
2004-12-12,5.2,24,28.7,27.3
2004-12-13,5.1,22,28.8,34.0
2004-12-14,5.2,23,28.9,27.3
2004-12-15,5.3,22,30.0,34.3
2004-12-16,5.2,22,30.1,31.3
2004-12-17,5.2,21,30.1,31.5
2004-12-18,5.1,20,30.1,32.7
2004-12-19,5.2,20,30.1,29.1
2004-12-20,5.5,23,31.0,29.5
2004-12-21,5.5,23,31.1,27.1
2004-12-22,5.7,24,31.2,27.9
2004-12-23,5.7,23,31.2,25.0
2004-12-24,5.7,22,31.2,27.0
2004-12-25,5.8,22,31.4,34.9
2004-12-26,6.0,23,31.5,26.6
2004-12-27,6.0,24,31.7,28.4
2004-12-28,6.0,23,31.7,28.8
2004-12-29,6.1,23,31.7,24.4
2004-12-30,6.5,26,31.9,28.8
2004-12-31,6.5,27,31.9,26.2
2005-01-01,6.5,27,31.9,26.6
2005-01-02,6.3,27,31.9,23.9
2005-01-03,6.3,27,32.1,16.5
2005-01-04,6.3,26,32.3,18.7
2005-01-05,6.3,26,32.4,14.4
2005-01-06,6.2,26,32.4,17.2
2005-01-07,6.6,33,32.4,14.0
2005-01-08,6.9,34,32.4,19.9
2005-01-09,6.9,33,32.4,20.7
2005-01-10,7.0,32,32.4,17.4
2005-01-11,7.1,32,32.5,13.5
2005-01-12,7.3,32,32.6,27.1
2005-01-13,8.6,47,34.1,23.4
2005-01-14,8.7,47,34.2,10.4
2005-01-15,8.6,44,34.4,6.8
2005-01-16,9.0,46,34.4,8.6
2005-01-17,9.4,45,34.4,14.7
2005-01-18,10.7,42,38.9,39.6
2005-01-19,10.0,39,41.8,46.2
2005-01-20,9.4,37,42.0,46.4
2005-01-21,9.1,35,42.4,38.3
2005-01-22,9.0,33,42.4,36.7
2005-01-23,8.9,29,42.8,40.1
2005-01-24,8.5,28,42.8,39.6
2005-01-25,8.2,27,42.8,37.8
2005-01-26,8.2,27,42.8,34.0
2005-01-27,8.1,25,42.8,34.3
2005-01-28,8.0,26,42.9,30.2
2005-01-29,7.9,25,43.0,32.5
2005-01-30,7.9,25,43.1,32.5
2005-01-31,7.9,24,43.2,35.6
2005-02-01,7.8,25,43.4,30.9
2005-02-02,7.8,24,43.4,42.6
2005-02-03,7.8,24,43.4,36.9
2005-02-04,7.8,24,43.4,35.6
2005-02-05,8.3,27,44.5,27.1
2005-02-06,8.6,32,44.8,22.3
2005-02-07,8.7,32,45.0,25.0
2005-02-08,8.6,31,45.1,21.4
2005-02-09,8.6,30,45.1,23.5
2005-02-10,8.6,30,45.1,22.6
2005-02-11,8.7,29,45.1,25.7
2005-02-12,8.9,29,45.1,25.7
2005-02-13,8.9,30,45.1,27.3
2005-02-14,9.6,46,46.0,22.5
2005-02-15,9.8,45,46.3,12.9
2005-02-16,9.8,42,46.3,18.0
2005-02-17,9.9,39,46.3,22.1
2005-02-18,9.9,38,46.3,20.8
2005-02-19,9.9,37,46.3,23.4
2005-02-20,9.4,36,46.3,21.0
2005-02-21,8.9,35,46.3,24.1
2005-02-22,8.5,35,46.3,24.8
2005-02-23,8.5,34,46.3,29.5
2005-02-24,8.9,33,46.3,30.2
2005-02-25,9.6,33,46.3,31.3
2005-02-26,10.2,32,46.3,32.4
2005-02-27,10.5,31,46.3,30.0
2005-02-28,10.5,30,46.4,38.5
2005-03-01,10.4,30,46.5,33.1
2005-03-02,10.2,29,46.5,34.2
2005-03-03,10.0,29,46.5,29.8
2005-03-04,9.9,28,46.5,32.5
2005-03-05,9.7,28,46.5,34.3
2005-03-06,9.6,27,46.6,39.4
2005-03-07,9.4,26,46.6,39.4
2005-03-08,8.8,24,46.7,34.7
2005-03-09,8.5,22,46.8,45.7
2005-03-10,8.1,22,46.8,36.5
2005-03-11,7.6,21,46.8,42.1
2005-03-12,7.1,19,46.8,37.8
2005-03-13,6.8,19,46.8,30.9
2005-03-14,6.7,18,46.8,32.9
2005-03-15,6.7,18,46.8,31.3
2005-03-16,6.4,17,46.8,35.8
2005-03-17,7.3,27,47.9,28.4
2005-03-18,7.6,27,48.3,29.7
2005-03-19,7.7,27,48.3,20.1
2005-03-20,8.0,28,48.6,30.4
2005-03-21,8.1,28,49.0,27.5
2005-03-22,8.3,28,49.2,21.0
2005-03-23,8.5,27,49.2,25.5
2005-03-24,8.2,26,49.2,27.9
2005-03-25,8.2,26,49.3,28.8
2005-03-26,8.3,26,49.3,30.7
2005-03-27,9.9,42,50.6,31.3
2005-03-28,10.6,39,51.6,32.0
2005-03-29,11.0,42,52.1,27.5
2005-03-30,11.6,49,53.2,28.0
2005-03-31,11.8,48,53.4,27.5
2005-04-01,12.1,45,53.6,32.2
2005-04-02,13.1,54,54.8,26.8
2005-04-03,13.4,47,55.0,30.6
2005-04-04,13.3,46,55.2,29.8
2005-04-05,13.3,45,55.2,23.7
2005-04-06,13.3,44,55.3,33.3
2005-04-07,13.2,40,55.3,37.0
2005-04-08,13.0,40,55.6,28.8
2005-04-09,12.7,39,55.6,28.0
2005-04-10,12.6,38,55.6,31.3
2005-04-11,12.6,37,55.7,32.7
2005-04-12,12.8,39,56.0,26.2
2005-04-13,12.9,41,56.2,25.2
2005-04-14,12.8,38,56.4,28.8
2005-04-15,12.9,38,56.5,25.5
2005-04-16,13.2,40,56.8,32.5
2005-04-17,13.2,38,57.1,30.6
2005-04-18,13.0,38,57.2,30.6
2005-04-19,12.6,37,57.3,33.8
2005-04-20,12.1,34,57.3,33.8
2005-04-21,11.4,33,57.3,36.5
2005-04-22,10.7,30,57.3,43.7
2005-04-23,10.1,28,57.3,41.7
2005-04-24,9.3,26,57.4,45.9
2005-04-25,8.3,23,57.4,40.8
2005-04-26,7.1,20,57.4,41.7
2005-04-27,6.0,16,57.4,42.8
2005-04-28,4.4,13,57.4,37.9
2005-04-29,3.4,11,57.4,35.2
2005-04-30,2.8,9,57.4,36.3
2005-05-01,2.2,7,57.4,37.2
2005-05-02,1.3,4,57.4,41.4
2005-05-03,0.5,2,57.4,40.6
2005-05-04,0.0,0,57.4,40.3
2005-05-05,0.0,0,57.5,40.8
2005-05-06,0.0,0,57.7,44.8
2005-05-07,0.0,0,57.7,39.9
2005-05-08,0.0,0,57.7,37.4
2005-05-09,0.0,0,57.7,44.1
2005-05-10,0.0,0,58.0,42.3
2005-05-11,0.0,0,58.4,43.2
2005-05-12,0.0,0,58.4,43.0
2005-05-13,0.0,0,58.4,43.7
2005-05-14,0.0,0,58.4,46.2
2005-05-15,0.0,0,58.6,48.2
2005-05-16,0.0,0,58.9,40.3
2005-05-17,0.0,0,58.9,36.0
2005-05-18,0.0,0,59.0,41.2
2005-05-19,0.0,0,59.4,38.7
2005-05-20,0.0,0,59.9,34.5
2005-05-21,0.0,0,60.1,34.5
2005-05-22,0.0,0,60.6,38.1
2005-05-23,0.0,0,60.7,34.3
2005-05-24,0.0,0,60.7,36.9
2005-05-25,0.0,0,60.7,38.3
2005-05-26,0.0,0,60.8,47.3
2005-05-27,0.0,0,60.8,49.8
2005-05-28,0.0,0,60.8,53.6
2005-05-29,0.0,0,60.8,50.0
2005-05-30,0.0,0,60.9,47.7
2005-05-31,0.0,0,61.0,46.6
2005-06-01,0.0,0,61.4,39.4
2005-06-02,0.0,0,61.8,41.4
2005-06-03,0.0,0,62.1,42.4
2005-06-04,0.0,0,62.1,38.5
2005-06-05,0.0,0,62.1,41.0
2005-06-06,0.0,0,62.3,33.1
2005-06-07,0.0,0,62.4,36.7
2005-06-08,0.0,0,62.8,38.5
2005-06-09,0.0,0,62.8,36.9
2005-06-10,0.0,0,62.8,40.6
2005-06-11,0.0,0,62.8,43.9
2005-06-12,0.0,0,62.9,35.8
2005-06-13,0.0,0,63.1,39.6
2005-06-14,0.0,0,63.3,38.5
2005-06-15,0.0,0,63.4,38.1
2005-06-16,0.0,0,63.4,49.1
2005-06-17,0.0,0,63.6,45.9
2005-06-18,0.0,0,63.7,43.7
2005-06-19,0.0,0,63.7,42.1
2005-06-20,0.0,0,63.7,46.6
2005-06-21,0.0,0,63.7,54.0
2005-06-22,0.0,0,63.7,50.7
2005-06-23,0.0,0,63.7,45.3
2005-06-24,0.0,0,63.7,47.5
2005-06-25,0.0,0,63.7,49.1
2005-06-26,0.0,0,63.8,50.4
2005-06-27,0.0,0,63.8,45.9
2005-06-28,0.0,0,64.2,45.9
2005-06-29,0.0,0,64.3,47.7
2005-06-30,0.0,0,64.3,53.1
2005-07-01,0.0,0,64.3,49.1
2005-07-02,0.0,0,64.3,48.2
2005-07-03,0.0,0,64.3,43.5
2005-07-04,0.0,0,64.3,45.7
2005-07-05,0.0,0,64.3,49.5
2005-07-06,0.0,0,64.4,53.6
2005-07-07,0.0,0,64.8,44.6
2005-07-08,0.0,0,64.8,48.0
2005-07-09,0.0,0,65.6,45.0
2005-07-10,0.0,0,65.6,43.5
2005-07-11,0.0,0,65.6,43.5
2005-07-12,0.0,0,65.7,51.1
2005-07-13,0.0,0,65.7,49.3
2005-07-14,0.0,0,65.7,48.6
2005-07-15,0.0,0,65.7,50.9
2005-07-16,0.0,0,65.7,48.0
2005-07-17,0.0,0,65.7,44.8
2005-07-18,0.0,0,65.7,53.8
2005-07-19,0.0,0,65.7,47.7
2005-07-20,0.0,0,65.7,49.6
2005-07-21,0.0,0,65.7,46.8
2005-07-22,0.0,0,65.7,61.3
2005-07-23,0.0,0,66.1,48.9
2005-07-24,0.0,0,66.1,42.6
2005-07-25,0.0,0,66.1,47.3
2005-07-26,0.0,0,66.1,49.8
2005-07-27,0.0,0,66.1,51.4
2005-07-28,0.0,0,66.1,54.1
2005-07-29,0.0,0,66.1,47.8
2005-07-30,0.0,0,66.1,49.8
2005-07-31,0.0,0,66.1,52.5
2005-08-01,0.0,0,66.1,54.3
2005-08-02,0.0,0,66.1,46.0
2005-08-03,0.0,0,66.1,44.6
2005-08-04,0.0,0,66.1,54.3
2005-08-05,0.0,0,66.1,53.4
2005-08-06,0.0,0,66.1,51.6
2005-08-07,0.0,0,66.1,50.0
2005-08-08,0.0,0,66.1,50.2
2005-08-09,0.0,0,66.1,50.0
2005-08-10,0.0,0,66.1,52.5
2005-08-11,0.0,0,66.1,48.6
2005-08-12,0.0,0,66.1,49.5
2005-08-13,0.0,0,66.1,55.4
2005-08-14,0.0,0,66.1,54.9
2005-08-15,0.0,0,66.1,55.0
2005-08-16,0.0,0,66.1,52.5
2005-08-17,0.0,0,66.1,50.4
2005-08-18,0.0,0,66.3,50.9
2005-08-19,0.0,0,66.3,48.2
2005-08-20,0.0,0,66.3,53.6
2005-08-21,0.0,0,66.3,52.7
2005-08-22,0.0,0,66.3,52.7
2005-08-23,0.0,0,66.3,46.4
2005-08-24,0.0,0,66.3,40.8
2005-08-25,0.0,0,66.3,47.8
2005-08-26,0.0,0,66.3,53.6
2005-08-27,0.0,0,66.3,47.5
2005-08-28,0.0,0,66.3,49.1
2005-08-29,0.0,0,66.3,48.2
2005-08-30,0.0,0,66.6,44.2
2005-08-31,0.0,0,66.6,47.5
2005-09-01,0.0,0,66.6,44.4
2005-09-02,0.0,0,66.6,50.2
2005-09-03,0.0,0,66.6,47.7
2005-09-04,0.0,0,66.6,43.0
2005-09-05,0.0,0,66.6,39.4
2005-09-06,0.0,0,66.6,43.0
2005-09-07,0.0,0,66.6,45.5
2005-09-08,0.0,0,66.7,45.9
2005-09-09,0.0,0,66.7,47.5
2005-09-10,0.0,0,67.3,40.5
2005-09-11,0.0,0,67.5,41.7
2005-09-12,0.0,0,67.5,41.9
2005-09-13,0.0,0,67.5,40.3
2005-09-14,0.0,0,67.5,41.7
2005-09-15,0.0,0,67.5,47.1
2005-09-16,0.0,0,67.5,42.8
2005-09-17,0.0,0,67.6,42.1
2005-09-18,0.0,0,67.6,42.4
2005-09-19,0.0,0,67.6,44.1
2005-09-20,0.0,0,67.6,44.1
2005-09-21,0.0,0,67.6,36.0
2005-09-22,0.0,0,67.6,36.3
2005-09-23,0.0,0,67.6,37.9
2005-09-24,0.0,0,67.6,36.9
2005-09-25,0.0,0,67.6,37.0
2005-09-26,0.0,0,67.6,42.4
2005-09-27,0.0,0,67.6,42.6
2005-09-28,0.0,0,67.6,36.9
2005-09-29,0.0,0,67.6,44.4
2005-09-30,0.0,0,71.0,52.2
2005-10-01,0.0,0,0.0,38.1
2005-10-02,0.0,0,0.3,34.7
2005-10-03,0.0,0,0.4,32.5
2005-10-04,0.0,0,0.4,31.5
2005-10-05,0.0,0,0.6,36.7
2005-10-06,0.0,0,0.7,41.7
2005-10-07,0.0,0,1.4,42.1
2005-10-08,0.0,0,1.7,37.8
2005-10-09,0.0,0,1.7,34.5
2005-10-10,0.0,0,1.7,41.9
2005-10-11,0.0,0,2.0,42.6
2005-10-12,0.0,0,2.0,39.2
2005-10-13,0.0,0,2.2,40.3
2005-10-14,0.0,0,2.3,39.0
2005-10-15,0.0,0,2.4,43.9
2005-10-16,0.0,0,2.4,43.2
2005-10-17,0.0,0,2.9,47.3
2005-10-18,0.0,0,3.2,46.4
2005-10-19,0.0,0,3.2,45.9
2005-10-20,0.0,0,3.8,42.3
2005-10-21,0.0,0,3.8,40.1
2005-10-22,0.0,0,3.8,42.1
2005-10-23,0.0,0,3.8,40.6
2005-10-24,0.0,0,3.8,45.0
2005-10-25,0.0,0,3.8,43.9
2005-10-26,0.0,0,3.8,37.9
2005-10-27,0.0,1,3.8,28.0
2005-10-28,0.0,0,4.4,34.9
2005-10-29,0.0,0,4.5,34.5
2005-10-30,0.0,1,4.6,32.4
2005-10-31,0.0,1,4.8,32.7
2005-11-01,0.8,4,6.5,32.4
2005-11-02,1.7,13,7.6,30.9
2005-11-03,1.7,13,7.9,32.4
2005-11-04,2.3,19,8.7,30.7
2005-11-05,3.1,26,10.0,29.7
2005-11-06,4.1,33,11.1,30.2
2005-11-07,4.6,33,11.8,23.2
2005-11-08,4.8,35,12.1,27.3
2005-11-09,4.9,33,12.1,29.5
2005-11-10,4.8,33,12.2,31.6
2005-11-11,5.0,33,12.7,30.6
2005-11-12,5.5,,13.2,27.9
2005-11-13,5.6,,13.6,28.8
2005-11-14,7.0,,15.4,29.5
2005-11-15,7.0,,15.6,19.9
2005-11-16,7.0,,15.8,32.2
2005-11-17,7.0,,15.8,33.3
2005-11-18,7.0,,15.8,33.8
2005-11-19,6.9,,15.8,38.3
2005-11-20,6.9,,15.8,30.9
2005-11-21,6.8,,15.8,24.6
2005-11-22,6.8,,15.8,28.8
2005-11-23,6.7,,15.8,23.2
2005-11-24,6.7,,15.8,21.0
2005-11-25,6.7,,15.8,23.7
2005-11-26,7.1,,16.3,26.6
2005-11-27,7.6,,16.8,18.3
2005-11-28,7.6,,16.8,13.3
2005-11-29,8.0,,17.2,21.0
2005-11-30,8.6,,17.9,23.9
2005-12-01,8.9,,18.2,21.9
2005-12-02,9.4,,18.4,19.0
2005-12-03,9.5,,18.7,21.7
2005-12-04,9.8,,19.0,21.0
2005-12-05,9.8,,19.4,24.3
2005-12-06,10.0,,19.4,28.4
2005-12-07,9.9,,19.4,15.4
2005-12-08,9.8,,19.4,11.7
2005-12-09,9.8,,19.4,16.3
2005-12-10,9.8,,19.4,25.2
2005-12-11,9.8,,19.4,19.2
2005-12-12,9.8,,19.4,19.8
2005-12-13,9.8,,19.4,26.8
2005-12-14,9.7,40,19.4,18.0
2005-12-15,9.7,41,19.4,17.2
2005-12-16,9.7,40,19.4,12.7
2005-12-17,9.7,39,19.4,14.4
2005-12-18,9.6,39,19.5,19.0
2005-12-19,9.5,39,19.5,20.3
2005-12-20,9.7,40,19.8,21.6
2005-12-21,10.1,39,20.1,30.6
2005-12-22,10.5,39,20.3,32.2
2005-12-23,11.0,39,22.4,36.1
2005-12-24,11.3,39,23.7,32.9
2005-12-25,11.1,37,24.8,38.7
2005-12-26,10.9,36,25.4,33.4
2005-12-27,10.9,35,25.6,30.4
2005-12-28,11.5,40,26.2,30.9
2005-12-29,12.0,46,27.0,30.6
2005-12-30,12.5,47,27.3,28.8
2005-12-31,13.8,57,28.5,28.2
2006-01-01,14.1,58,29.2,30.9
2006-01-02,14.3,58,29.4,29.5
2006-01-03,14.4,58,29.6,28.8
2006-01-04,14.6,58,29.8,28.8
2006-01-05,14.7,59,30.1,30.2
2006-01-06,15.1,56,30.8,32.4
2006-01-07,15.2,54,31.8,34.0
2006-01-08,15.4,55,32.4,28.2
2006-01-09,15.4,54,32.5,28.8
2006-01-10,17.5,70,34.2,31.8
2006-01-11,19.4,77,36.6,32.0
2006-01-12,20.5,86,36.9,29.5
2006-01-13,21.5,89,36.9,27.9
2006-01-14,21.9,87,37.0,30.7
2006-01-15,22.0,87,37.0,23.4
2006-01-16,22.1,85,37.1,25.2
2006-01-17,24.2,99,39.0,29.3
2006-01-18,24.7,96,39.5,28.8
2006-01-19,24.6,94,39.7,29.3
2006-01-20,25.2,95,40.1,27.5
2006-01-21,26.0,102,41.1,26.4
2006-01-22,26.0,99,41.2,28.4
2006-01-23,26.1,97,41.5,32.7
2006-01-24,26.2,94,41.6,32.5
2006-01-25,26.4,93,41.6,31.3
2006-01-26,26.5,92,41.7,27.9
2006-01-27,27.0,98,42.1,27.5
2006-01-28,27.7,102,42.7,26.4
2006-01-29,28.8,111,43.7,29.3
2006-01-30,30.5,117,45.4,26.4
2006-01-31,32.5,126,47.4,29.3
2006-02-01,34.0,126,48.9,27.7
2006-02-02,35.5,130,50.4,29.7
2006-02-03,36.7,133,51.6,31.6
2006-02-04,37.5,131,52.4,32.7
2006-02-05,38.1,137,53.0,27.1
2006-02-06,38.4,133,53.2,25.7
2006-02-07,38.3,129,53.2,27.5
2006-02-08,38.3,127,53.2,32.7
2006-02-09,38.2,124,53.2,21.4
2006-02-10,38.2,122,53.4,27.0
2006-02-11,38.1,121,53.4,19.2
2006-02-12,38.2,120,53.5,25.2
2006-02-13,38.1,118,53.5,30.7
2006-02-14,38.4,119,53.6,22.5
2006-02-15,38.5,119,53.8,12.2
2006-02-16,38.4,118,53.8,12.9
2006-02-17,38.2,117,53.8,13.8
2006-02-18,38.2,116,53.8,12.4
2006-02-19,38.3,115,53.8,12.0
2006-02-20,38.4,115,53.8,14.0
2006-02-21,38.5,114,53.8,23.0
2006-02-22,38.6,114,53.9,30.7
2006-02-23,39.6,126,54.2,29.7
2006-02-24,41.7,141,56.0,16.7
2006-02-25,41.9,134,56.2,14.0
2006-02-26,42.1,131,56.4,19.8
2006-02-27,42.1,128,56.4,27.1
2006-02-28,42.7,128,56.4,32.5
2006-03-01,42.4,130,58.2,24.3
2006-03-02,43.0,127,58.8,33.1
2006-03-03,42.9,128,58.8,22.5
2006-03-04,43.0,126,58.9,24.3
2006-03-05,43.0,125,58.9,31.6
2006-03-06,43.2,125,59.1,29.8
2006-03-07,43.2,124,59.1,29.5
2006-03-08,43.3,126,59.2,25.7
2006-03-09,45.3,145,61.2,21.4
2006-03-10,46.2,146,62.1,16.7
2006-03-11,45.8,142,62.1,21.9
2006-03-12,45.7,139,62.1,17.8
2006-03-13,46.1,136,62.5,18.9
2006-03-14,46.5,134,62.9,25.2
2006-03-15,46.2,132,62.9,26.2
2006-03-16,46.3,131,63.0,29.3
2006-03-17,46.4,132,63.1,28.4
2006-03-18,46.5,136,63.2,27.9
2006-03-19,46.6,133,63.3,17.6
2006-03-20,46.9,131,63.6,25.0
2006-03-21,46.8,130,63.6,26.2
2006-03-22,46.2,129,63.6,29.3
2006-03-23,46.2,128,63.6,34.5
2006-03-24,46.6,125,64.0,37.4
2006-03-25,46.3,124,64.0,28.2
2006-03-26,45.8,123,64.0,28.4
2006-03-27,45.9,124,64.1,23.2
2006-03-28,46.2,122,64.4,37.8
2006-03-29,46.2,122,64.4,30.2
2006-03-30,45.2,120,64.4,34.5
2006-03-31,45.3,119,64.5,36.0
2006-04-01,45.1,118,64.6,32.5
2006-04-02,45.1,123,65.5,25.0
2006-04-03,45.4,121,65.6,35.2
2006-04-04,45.2,118,65.7,32.7
2006-04-05,45.3,116,65.8,32.7
2006-04-06,44.1,115,65.8,34.0
2006-04-07,43.8,113,65.8,29.5
2006-04-08,43.7,112,65.8,36.1
2006-04-09,43.3,111,66.1,31.6
2006-04-10,43.5,111,66.2,29.7
2006-04-11,43.2,110,66.3,30.4
2006-04-12,42.6,109,66.4,33.3
2006-04-13,42.6,108,66.7,31.3
2006-04-14,43.0,109,66.9,32.0
2006-04-15,43.4,112,67.5,25.5
2006-04-16,43.4,119,68.0,25.3
2006-04-17,43.2,115,68.2,27.0
2006-04-18,42.9,113,68.3,30.6
2006-04-19,43.1,110,68.4,31.3
2006-04-20,42.9,108,68.4,36.5
2006-04-21,42.5,106,68.4,38.8
2006-04-22,41.9,106,68.6,24.6
2006-04-23,41.5,104,68.6,36.3
2006-04-24,41.0,101,68.6,37.2
2006-04-25,40.3,99,68.6,37.2
2006-04-26,39.3,96,68.6,34.9
2006-04-27,38.5,95,68.6,35.2
2006-04-28,37.8,93,68.6,38.3
2006-04-29,37.1,89,68.6,39.0
2006-04-30,35.8,88,68.7,28.8
2006-05-01,35.5,87,68.7,30.7
2006-05-02,35.1,87,68.9,24.8
2006-05-03,34.9,84,68.9,31.8
2006-05-04,34.3,82,68.9,37.4
2006-05-05,33.7,79,68.9,38.3
2006-05-06,32.6,77,68.9,35.1
2006-05-07,32.1,76,69.0,34.3
2006-05-08,31.7,74,69.4,30.7
2006-05-09,31.2,75,69.6,26.6
