#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wells Creek (909) 
# Washington  SNOTEL Site - 4030 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:37 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2010-06-06,9.7,25,77.0,45.3
2010-06-07,9.0,23,77.4,42.1
2010-06-08,7.9,20,77.9,37.2
2010-06-09,6.7,16,78.1,41.9
2010-06-10,6.0,13,78.4,38.8
2010-06-11,5.5,14,78.8,40.1
2010-06-12,4.7,12,79.0,39.2
2010-06-13,3.1,7,79.0,46.6
2010-06-14,1.9,5,79.0,37.9
2010-06-15,0.8,2,79.0,34.3
2010-06-16,0.5,2,79.2,36.3
2010-06-17,0.0,0,79.4,40.3
2010-06-18,0.0,0,79.4,38.8
2010-06-19,0.0,0,79.5,45.0
2010-06-20,0.0,0,79.6,45.9
2010-06-21,0.0,0,79.6,43.2
2010-06-22,0.0,0,79.6,42.1
2010-06-23,0.0,0,79.7,47.5
2010-06-24,0.0,0,79.7,52.0
2010-06-25,0.0,0,79.7,46.6
2010-06-26,0.0,0,79.7,43.2
2010-06-27,0.0,0,79.7,44.6
2010-06-28,0.0,0,79.9,46.0
2010-06-29,0.0,0,79.9,45.3
2010-06-30,0.0,0,79.9,37.8
2010-07-01,0.0,0,79.9,38.8
2010-07-02,0.0,0,79.9,39.9
2010-07-03,0.0,0,79.9,39.2
2010-07-04,0.0,0,80.0,41.9
2010-07-05,0.0,0,80.0,43.2
2010-07-06,0.0,0,80.0,41.9
2010-07-07,0.0,0,80.1,56.8
2010-07-08,0.0,0,80.1,62.6
2010-07-09,0.0,0,80.1,62.2
2010-07-10,0.0,0,80.1,60.6
2010-07-11,0.0,0,80.1,55.6
2010-07-12,0.0,0,80.1,48.4
2010-07-13,0.0,0,80.1,38.5
2010-07-14,0.0,0,80.1,42.6
2010-07-15,0.0,0,80.1,50.7
2010-07-16,0.0,0,80.1,50.4
2010-07-17,0.0,0,80.1,48.2
2010-07-18,0.0,0,80.1,46.0
2010-07-19,0.0,0,80.1,47.7
2010-07-20,0.0,0,80.1,52.0
2010-07-21,0.0,0,80.1,55.4
2010-07-22,0.0,0,80.1,56.8
2010-07-23,0.0,0,80.1,46.4
2010-07-24,0.0,0,80.1,55.0
2010-07-25,0.0,0,80.1,54.1
2010-07-26,0.0,0,80.1,55.0
2010-07-27,0.0,0,80.1,59.0
2010-07-28,0.0,0,80.1,57.7
2010-07-29,0.0,0,80.1,55.0
2010-07-30,0.0,0,80.1,53.6
2010-07-31,0.0,0,80.1,53.2
2010-08-01,0.0,0,80.2,48.2
2010-08-02,0.0,0,80.2,48.9
2010-08-03,0.0,0,80.3,54.3
2010-08-04,0.0,0,80.5,55.0
2010-08-05,0.0,0,80.6,59.4
2010-08-06,0.0,0,80.6,55.9
2010-08-07,0.0,0,80.6,53.2
2010-08-08,0.0,0,80.9,50.0
2010-08-09,0.0,0,81.7,49.6
2010-08-10,0.0,0,81.9,46.2
2010-08-11,0.0,0,81.9,46.4
2010-08-12,0.0,0,81.9,49.5
2010-08-13,0.0,0,81.9,61.9
2010-08-14,0.0,0,81.9,63.3
2010-08-15,0.0,0,81.9,63.5
2010-08-16,0.0,0,81.9,64.0
2010-08-17,0.0,0,81.9,63.5
2010-08-18,0.0,0,81.9,61.0
2010-08-19,0.0,0,81.9,49.8
2010-08-20,0.0,0,81.9,41.9
2010-08-21,0.0,0,81.9,44.2
2010-08-22,0.0,0,81.9,44.8
2010-08-23,0.0,0,81.9,42.6
2010-08-24,0.0,0,81.9,50.0
2010-08-25,0.0,0,82.0,61.2
2010-08-26,0.0,0,82.0,58.5
2010-08-27,0.0,0,82.0,40.6
2010-08-28,0.0,0,82.2,37.8
2010-08-29,0.0,0,82.3,42.1
2010-08-30,0.0,0,82.4,41.0
2010-08-31,0.0,0,82.4,42.3
2010-09-01,0.0,0,83.5,43.7
2010-09-02,0.0,0,83.6,40.8
2010-09-03,0.0,0,83.6,55.8
2010-09-04,0.0,0,83.6,52.5
2010-09-05,0.0,0,83.6,40.8
2010-09-06,0.0,0,83.6,40.1
2010-09-07,0.0,0,84.1,42.6
2010-09-08,0.0,0,84.1,42.8
2010-09-09,0.0,0,84.2,41.2
2010-09-10,0.0,0,84.2,43.0
2010-09-11,0.0,0,84.2,39.2
2010-09-12,0.0,0,84.3,42.4
2010-09-13,0.0,0,85.5,47.5
2010-09-14,0.0,0,85.5,46.2
2010-09-15,0.0,0,85.5,48.6
2010-09-16,0.0,0,85.7,47.5
2010-09-17,0.0,0,86.0,49.5
2010-09-18,0.0,0,86.1,50.9
2010-09-19,0.0,0,86.5,49.5
2010-09-20,0.0,0,87.4,44.2
2010-09-21,0.0,0,88.7,37.9
2010-09-22,0.0,0,88.7,37.8
2010-09-23,0.0,0,88.7,40.5
2010-09-24,0.0,0,88.9,40.6
2010-09-25,0.0,0,89.0,47.8
2010-09-26,0.0,0,89.1,53.8
2010-09-27,0.0,0,89.8,50.9
2010-09-28,0.0,0,90.0,57.0
2010-09-29,0.0,0,90.6,41.9
2010-09-30,0.0,0,90.6,50.2
2010-10-01,0.0,0,0.0,59.9
2010-10-02,0.0,0,0.0,49.8
2010-10-03,0.0,0,0.0,43.0
2010-10-04,0.0,0,0.0,42.6
2010-10-05,0.0,0,0.0,34.7
2010-10-06,0.0,0,0.0,47.7
2010-10-07,0.0,0,0.0,52.7
2010-10-08,0.0,0,0.0,43.9
2010-10-09,0.0,0,0.1,44.1
2010-10-10,0.0,0,0.7,52.0
2010-10-11,0.0,0,1.2,34.2
2010-10-12,0.0,0,1.2,36.0
2010-10-13,0.0,0,1.3,44.2
2010-10-14,0.0,0,1.3,48.6
2010-10-15,0.0,0,1.3,34.0
2010-10-16,0.0,0,1.3,32.5
2010-10-17,0.0,0,1.3,31.3
2010-10-18,0.0,0,1.4,39.4
2010-10-19,0.0,0,1.4,39.4
2010-10-20,0.0,0,1.4,46.8
2010-10-21,0.0,0,1.4,48.9
2010-10-22,0.0,0,1.4,42.8
2010-10-23,0.0,0,1.5,36.9
2010-10-24,0.1,0,2.4,37.9
2010-10-25,0.0,0,3.4,32.2
2010-10-26,0.4,0,4.0,31.6
2010-10-27,0.3,2,4.1,31.8
2010-10-28,0.3,1,4.1,37.2
2010-10-29,0.1,1,4.3,33.1
2010-10-30,0.0,1,4.4,34.0
2010-10-31,0.1,0,4.5,36.3
2010-11-01,0.4,2,5.4,32.0
2010-11-02,0.3,0,6.8,39.0
2010-11-03,0.0,0,6.8,44.6
2010-11-04,0.0,0,6.9,51.6
2010-11-05,0.0,0,6.9,45.3
2010-11-06,0.0,0,6.9,38.3
2010-11-07,0.0,0,7.4,37.8
2010-11-08,0.0,0,8.0,31.3
2010-11-09,0.5,0,8.5,27.7
2010-11-10,0.7,0,8.7,28.8
2010-11-11,0.6,4,8.7,27.5
2010-11-12,0.8,6,8.9,30.4
2010-11-13,1.0,7,9.1,29.8
2010-11-14,1.1,6,9.5,34.7
2010-11-15,0.9,2,9.8,36.0
2010-11-16,0.9,1,11.3,32.5
2010-11-17,1.3,2,12.0,30.6
2010-11-18,2.1,12,12.6,24.8
2010-11-19,2.5,18,13.1,24.1
2010-11-20,2.8,20,13.5,25.2
2010-11-21,2.9,20,13.6,23.2
2010-11-22,2.9,20,13.7,12.7
2010-11-23,2.9,21,13.7,2.8
2010-11-24,2.8,19,13.7,0.7
2010-11-25,3.0,17,13.8,14.5
2010-11-26,3.5,21,14.4,31.6
2010-11-27,4.0,23,14.9,27.9
2010-11-28,4.0,21,14.9,22.6
2010-11-29,3.9,20,14.9,18.7
2010-11-30,4.1,20,15.0,28.8
2010-12-01,5.0,25,15.9,30.2
2010-12-02,5.0,23,15.9,25.5
2010-12-03,4.9,23,15.9,25.2
2010-12-04,4.9,23,15.9,21.6
2010-12-05,5.0,22,15.9,28.8
2010-12-06,5.0,21,16.1,38.5
2010-12-07,5.1,21,16.1,36.7
2010-12-08,5.3,19,16.5,32.4
2010-12-09,6.1,25,17.6,30.9
2010-12-10,7.2,35,18.7,29.8
2010-12-11,7.7,35,19.2,26.4
2010-12-12,8.3,35,20.0,32.7
2010-12-13,8.5,29,23.6,31.8
2010-12-14,8.7,30,24.1,33.1
2010-12-15,9.8,39,25.3,25.0
2010-12-16,9.9,36,25.3,24.1
2010-12-17,9.9,36,25.4,23.9
2010-12-18,9.9,34,25.4,24.4
2010-12-19,10.2,39,25.4,22.5
2010-12-20,10.2,37,25.5,21.4
2010-12-21,10.5,41,25.5,28.8
2010-12-22,10.7,39,26.2,30.9
2010-12-23,11.0,41,26.6,27.0
2010-12-24,12.1,48,27.6,32.2
2010-12-25,12.7,47,28.6,32.9
2010-12-26,12.8,44,29.1,32.2
2010-12-27,13.4,46,29.7,25.3
2010-12-28,13.8,48,29.9,29.5
2010-12-29,13.9,49,30.0,23.5
2010-12-30,13.8,49,30.0,10.6
2010-12-31,13.8,45,30.4,11.1
2011-01-01,14.0,46,30.4,21.4
2011-01-02,13.9,46,30.4,21.6
2011-01-03,14.0,45,30.4,27.1
2011-01-04,14.0,45,30.4,27.5
2011-01-05,14.0,44,30.4,25.3
2011-01-06,14.6,48,30.4,31.6
2011-01-07,14.7,50,31.7,32.5
2011-01-08,15.6,55,32.6,24.3
2011-01-09,16.0,55,32.6,17.2
2011-01-10,16.0,55,32.9,13.5
2011-01-11,16.1,54,32.9,17.6
2011-01-12,16.6,57,32.9,24.6
2011-01-13,17.6,58,33.8,30.6
2011-01-14,18.0,59,34.7,35.1
2011-01-15,17.8,57,35.4,36.0
2011-01-16,18.3,53,35.9,37.4
2011-01-17,17.6,50,38.8,34.5
2011-01-18,17.9,54,40.1,27.1
2011-01-19,18.1,55,40.2,21.2
2011-01-20,18.2,54,40.3,24.1
2011-01-21,18.7,57,40.3,30.2
2011-01-22,19.5,58,41.3,30.0
2011-01-23,19.7,58,41.6,29.8
2011-01-24,19.8,58,41.8,34.5
2011-01-25,19.9,57,42.3,33.3
2011-01-26,19.9,56,42.3,35.1
2011-01-27,19.9,55,43.0,38.7
2011-01-28,20.0,55,43.0,38.8
2011-01-29,20.4,57,43.4,32.0
2011-01-30,20.8,55,44.0,27.5
2011-01-31,20.7,59,44.0,17.6
2011-02-01,20.7,58,44.0,19.6
2011-02-02,20.8,58,44.0,27.3
2011-02-03,20.9,57,44.0,37.9
2011-02-04,21.0,55,44.7,38.1
2011-02-05,20.7,55,46.4,31.3
2011-02-06,20.7,54,46.4,27.9
2011-02-07,21.3,55,46.9,32.4
2011-02-08,21.9,62,47.7,24.1
2011-02-09,21.9,61,47.8,19.9
2011-02-10,22.1,60,47.8,19.6
2011-02-11,22.2,59,47.8,29.7
2011-02-12,22.5,,47.9,31.8
2011-02-13,23.2,67,48.6,26.8
2011-02-14,24.1,67,48.9,31.3
2011-02-15,25.2,76,50.1,27.1
2011-02-16,25.7,78,50.5,24.6
2011-02-17,25.8,,51.0,21.6
2011-02-18,26.0,80,51.2,21.9
2011-02-19,25.9,78,51.5,18.0
2011-02-20,26.1,76,52.0,13.8
2011-02-21,26.1,75,52.0,16.0
2011-02-22,26.7,80,52.6,19.6
2011-02-23,27.2,89,53.1,16.3
2011-02-24,27.7,88,53.6,10.9
2011-02-25,27.5,86,53.6,2.5
2011-02-26,27.8,84,53.6,5.7
2011-02-27,28.2,83,54.0,19.0
2011-02-28,28.7,89,54.5,24.6
2011-03-01,28.8,98,54.6,19.9
2011-03-02,29.9,96,55.7,29.7
2011-03-03,30.0,96,55.8,21.7
2011-03-04,30.1,96,55.9,16.5
2011-03-05,31.5,101,57.3,27.3
2011-03-06,31.9,102,57.7,21.7
2011-03-07,32.2,99,58.0,23.2
2011-03-08,32.0,98,58.0,20.1
2011-03-09,32.0,99,58.0,27.3
2011-03-10,33.2,99,59.2,31.3
2011-03-11,33.3,110,59.3,25.2
2011-03-12,34.4,108,60.4,28.4
2011-03-13,35.3,115,61.3,27.7
2011-03-14,36.9,113,62.9,30.2
2011-03-15,37.6,114,63.6,30.9
2011-03-16,39.0,123,63.6,28.4
2011-03-17,39.5,127,65.0,23.7
2011-03-18,40.0,121,65.5,23.9
2011-03-19,40.4,118,66.0,28.0
2011-03-20,40.2,117,66.2,23.5
2011-03-21,40.5,115,66.3,29.7
2011-03-22,40.4,116,66.7,28.8
2011-03-23,40.6,114,66.9,21.4
2011-03-24,41.3,112,67.0,29.1
2011-03-25,41.2,111,67.0,31.8
2011-03-26,41.2,111,67.1,27.9
2011-03-27,41.3,109,67.2,30.9
2011-03-28,41.2,108,67.3,29.8
2011-03-29,41.3,107,67.4,29.8
2011-03-30,41.7,107,67.6,30.9
2011-03-31,43.6,110,69.4,31.8
2011-04-01,45.7,107,70.4,29.7
2011-04-02,45.5,108,70.9,28.0
2011-04-03,45.1,111,71.1,27.5
2011-04-04,44.9,109,71.4,27.1
2011-04-05,45.0,125,72.5,28.0
2011-04-06,45.3,128,72.9,26.8
2011-04-07,45.9,129,73.5,18.7
2011-04-08,46.1,124,73.6,24.8
2011-04-09,46.4,120,73.6,26.6
2011-04-10,46.6,118,73.6,30.7
2011-04-11,46.8,118,74.1,31.8
2011-04-12,47.1,120,74.6,24.3
2011-04-13,47.5,116,74.7,29.8
2011-04-14,47.8,120,75.2,25.9
2011-04-15,48.2,126,75.8,20.8
2011-04-16,48.6,120,75.9,31.3
2011-04-17,49.0,119,76.2,23.2
2011-04-18,49.4,120,76.3,18.3
2011-04-19,49.6,119,76.6,22.5
2011-04-20,49.8,120,76.8,20.5
2011-04-21,50.1,119,76.9,24.4
2011-04-22,50.2,118,77.2,25.0
2011-04-23,50.4,117,77.3,27.7
2011-04-24,50.9,115,77.3,35.1
2011-04-25,51.2,113,77.4,31.8
2011-04-26,51.3,117,77.8,29.8
2011-04-27,51.2,114,78.1,30.4
2011-04-28,51.3,125,78.9,26.8
2011-04-29,51.6,127,79.6,24.6
2011-04-30,51.8,122,79.7,28.8
2011-05-01,52.1,119,79.7,27.3
2011-05-02,52.4,116,79.7,38.3
2011-05-03,52.9,116,79.9,29.5
2011-05-04,52.9,115,80.1,30.0
2011-05-05,53.2,113,80.1,38.1
2011-05-06,53.3,113,80.2,33.1
2011-05-07,53.3,111,80.2,31.8
2011-05-08,53.2,112,80.7,30.7
2011-05-09,52.9,111,80.7,32.9
2011-05-10,52.7,110,80.7,32.7
2011-05-11,52.7,108,80.7,39.9
2011-05-12,52.7,108,81.5,30.4
2011-05-13,52.6,107,81.7,30.2
2011-05-14,52.3,105,81.7,44.8
2011-05-15,52.2,102,81.9,40.3
2011-05-16,52.1,101,82.2,32.9
2011-05-17,51.9,104,82.9,30.9
2011-05-18,51.8,102,82.9,30.6
2011-05-19,51.6,100,82.9,35.1
2011-05-20,51.4,98,82.9,39.6
2011-05-21,51.2,96,83.0,40.5
2011-05-22,51.0,95,83.2,36.0
2011-05-23,50.7,94,83.7,34.9
2011-05-24,50.5,93,83.7,36.0
2011-05-25,50.2,92,83.8,38.3
2011-05-26,50.0,91,84.1,33.1
2011-05-27,49.7,91,84.5,32.0
2011-05-28,49.4,91,84.7,32.9
2011-05-29,49.3,90,84.9,36.3
2011-05-30,49.1,87,85.0,37.9
2011-05-31,48.9,86,85.1,35.8
2011-06-01,48.6,84,85.1,38.5
2011-06-02,48.4,83,85.5,35.8
2011-06-03,48.1,82,85.7,35.8
2011-06-04,47.8,80,85.7,41.0
2011-06-05,47.2,78,85.7,46.2
2011-06-06,46.5,75,85.7,45.0
2011-06-07,45.4,73,85.7,44.6
2011-06-08,44.2,71,85.7,37.4
2011-06-09,43.1,70,85.9,41.9
2011-06-10,41.9,69,85.9,41.4
2011-06-11,40.6,67,86.0,39.6
2011-06-12,39.5,66,86.0,36.9
2011-06-13,38.2,64,86.1,40.8
2011-06-14,36.8,62,86.4,36.5
2011-06-15,35.5,61,86.4,35.1
2011-06-16,34.4,60,86.6,36.7
2011-06-17,33.4,59,86.7,39.2
2011-06-18,32.3,58,86.7,41.9
2011-06-19,31.5,57,87.3,40.6
2011-06-20,30.5,55,87.5,41.4
2011-06-21,29.6,54,87.7,41.9
2011-06-22,28.5,51,87.7,46.4
2011-06-23,27.1,48,87.7,41.9
2011-06-24,25.7,47,87.7,37.0
2011-06-25,24.3,46,87.7,36.3
2011-06-26,22.9,45,87.7,36.1
2011-06-27,21.2,42,88.1,48.2
2011-06-28,19.6,38,88.1,52.5
2011-06-29,17.9,35,88.3,48.2
2011-06-30,16.5,33,88.3,39.4
2011-07-01,15.5,31,88.3,37.2
2011-07-02,14.5,30,88.7,45.3
2011-07-03,13.4,26,88.7,47.1
2011-07-04,12.3,24,88.9,39.0
2011-07-05,11.1,22,88.9,46.0
2011-07-06,9.7,17,89.0,50.4
2011-07-07,7.9,12,89.0,53.4
2011-07-08,6.4,11,89.0,35.8
2011-07-09,5.4,10,89.0,35.6
2011-07-10,4.5,8,89.0,41.0
2011-07-11,3.5,5,89.0,44.8
2011-07-12,2.3,0,89.1,46.0
2011-07-13,1.2,0,89.3,45.3
2011-07-14,0.6,0,89.5,42.3
2011-07-15,0.3,0,89.8,43.7
2011-07-16,0.0,0,89.9,48.0
2011-07-17,0.0,0,90.0,45.9
2011-07-18,0.0,0,90.1,47.1
2011-07-19,0.0,0,90.1,44.6
2011-07-20,0.0,0,90.1,42.8
2011-07-21,0.0,0,90.3,44.8
2011-07-22,0.0,0,90.3,40.5
2011-07-23,0.0,0,90.3,40.3
2011-07-24,0.0,0,90.4,51.3
2011-07-25,0.0,0,90.4,55.9
2011-07-26,0.0,0,90.4,46.4
2011-07-27,0.0,0,90.5,44.1
2011-07-28,0.0,0,90.5,43.7
2011-07-29,0.0,0,90.5,51.1
2011-07-30,0.0,0,90.5,47.5
2011-07-31,0.0,0,90.5,51.3
2011-08-01,0.0,0,90.5,44.8
2011-08-02,0.0,0,90.5,50.7
2011-08-03,0.0,0,90.5,49.5
2011-08-04,0.0,0,90.5,50.4
2011-08-05,0.0,0,90.5,50.7
2011-08-06,0.0,0,90.5,49.8
2011-08-07,0.0,0,90.5,46.8
2011-08-08,0.0,0,90.5,48.6
2011-08-09,0.0,0,90.5,47.7
2011-08-10,0.0,0,90.5,46.4
2011-08-11,0.0,0,90.5,46.8
2011-08-12,0.0,0,90.5,46.2
2011-08-13,0.0,0,90.5,49.8
2011-08-14,0.0,0,90.5,47.1
2011-08-15,0.0,0,90.5,42.4
2011-08-16,0.0,0,90.6,42.6
2011-08-17,0.0,0,90.7,46.4
2011-08-18,0.0,0,90.7,46.2
2011-08-19,0.0,0,90.7,45.3
2011-08-20,0.0,0,90.7,54.1
2011-08-21,0.0,0,90.7,59.7
2011-08-22,0.0,0,90.7,55.0
2011-08-23,0.0,0,91.1,50.7
2011-08-24,0.0,0,91.1,50.0
2011-08-25,0.0,0,91.3,54.1
2011-08-26,0.0,0,91.3,53.6
2011-08-27,0.0,0,91.3,56.1
2011-08-28,0.0,0,91.3,56.7
2011-08-29,0.0,0,91.3,54.7
2011-08-30,0.0,0,91.3,48.2
2011-08-31,0.0,0,91.3,42.6
2011-09-01,0.0,0,91.3,41.2
2011-09-02,0.0,0,91.3,40.8
2011-09-03,0.0,0,91.3,47.1
2011-09-04,0.0,0,91.4,57.0
2011-09-05,0.0,0,91.4,55.4
2011-09-06,0.0,0,91.4,55.0
2011-09-07,0.0,0,91.4,57.0
2011-09-08,0.0,0,91.4,66.6
2011-09-09,0.0,0,91.4,62.1
2011-09-10,0.0,0,91.4,62.8
2011-09-11,0.0,0,91.4,65.8
2011-09-12,0.0,0,91.4,64.9
2011-09-13,0.0,0,91.4,55.0
2011-09-14,0.0,0,91.4,47.8
2011-09-15,0.0,0,91.4,46.6
2011-09-16,0.0,0,91.4,40.6
2011-09-17,0.0,0,91.4,38.1
2011-09-18,0.0,0,91.4,41.0
2011-09-19,0.0,0,91.4,44.2
2011-09-20,0.0,0,91.4,43.7
2011-09-21,0.0,0,91.4,53.1
2011-09-22,0.0,0,91.4,49.8
2011-09-23,0.0,0,91.9,55.0
2011-09-24,0.0,0,91.9,56.5
2011-09-25,0.0,0,91.9,59.9
2011-09-26,0.0,0,92.9,38.3
2011-09-27,0.0,0,94.3,45.0
2011-09-28,0.0,0,94.8,36.7
2011-09-29,0.0,0,94.8,46.8
2011-09-30,0.0,0,94.8,58.6
2011-10-01,0.0,0,0.0,45.0
2011-10-02,0.0,0,0.4,39.4
2011-10-03,0.0,0,0.4,41.9
2011-10-04,0.0,0,0.8,38.7
2011-10-05,0.0,0,0.9,38.1
2011-10-06,0.0,0,1.3,37.4
2011-10-07,0.0,0,1.3,37.9
2011-10-08,0.0,0,1.5,34.7
2011-10-09,0.0,0,1.5,41.2
2011-10-10,0.0,0,1.5,41.0
2011-10-11,0.0,0,1.8,40.1
2011-10-12,0.0,0,2.8,36.3
2011-10-13,0.0,0,3.2,31.3
2011-10-14,0.0,0,3.2,36.7
2011-10-15,0.0,0,3.2,33.1
2011-10-16,0.0,0,3.2,39.0
2011-10-17,0.0,0,3.2,35.1
2011-10-18,0.0,0,3.2,45.3
2011-10-19,0.1,0,3.2,49.5
2011-10-20,0.0,0,3.2,41.2
2011-10-21,0.0,0,3.4,36.9
2011-10-22,0.0,0,3.7,40.5
2011-10-23,0.0,0,4.6,39.9
2011-10-24,0.0,0,4.7,31.3
2011-10-25,0.0,0,4.9,30.6
2011-10-26,0.0,0,4.9,30.4
2011-10-27,0.0,0,5.0,29.8
2011-10-28,0.1,0,5.0,41.0
2011-10-29,0.3,0,5.7,32.2
2011-10-30,0.3,0,5.7,35.1
2011-10-31,0.0,0,6.3,30.6
2011-11-01,0.2,1,6.5,26.8
2011-11-02,0.3,1,6.6,30.6
2011-11-03,0.5,9,6.9,29.5
2011-11-04,0.9,7,7.2,23.7
2011-11-05,0.8,6,7.2,23.0
2011-11-06,0.8,5,7.2,21.0
2011-11-07,0.9,5,7.2,27.1
2011-11-08,1.1,7,7.5,30.6
2011-11-09,1.3,10,7.5,34.3
2011-11-10,1.3,6,7.5,38.8
2011-11-11,1.3,5,7.5,35.6
2011-11-12,2.1,16,8.6,24.4
2011-11-13,2.5,16,8.9,31.8
2011-11-14,3.0,16,9.6,29.7
2011-11-15,3.5,17,10.1,23.0
2011-11-16,3.5,18,10.1,19.4
2011-11-17,4.2,17,11.1,31.8
2011-11-18,5.2,25,12.0,23.4
2011-11-19,5.9,31,12.7,15.8
2011-11-20,6.0,29,12.7,14.4
2011-11-21,6.0,28,12.7,22.1
2011-11-22,6.7,35,13.7,31.8
2011-11-23,8.3,40,15.7,32.4
2011-11-24,9.4,40,17.5,24.8
2011-11-25,9.9,39,18.0,25.0
2011-11-26,10.3,42,18.3,26.4
2011-11-27,10.4,38,18.9,39.9
2011-11-28,10.7,32,20.6,27.1
2011-11-29,10.6,32,20.6,26.8
2011-11-30,10.8,35,21.0,27.3
2011-12-01,10.8,31,21.0,24.3
2011-12-02,10.9,34,21.0,28.2
2011-12-03,10.8,34,21.0,20.7
2011-12-04,10.8,32,21.0,22.3
2011-12-05,10.9,34,21.0,28.4
2011-12-06,10.9,34,21.0,29.3
2011-12-07,10.9,33,21.0,29.5
2011-12-08,10.9,34,21.0,25.2
2011-12-09,11.0,34,21.0,38.7
2011-12-10,11.1,33,21.0,40.8
2011-12-11,11.1,33,21.0,25.9
2011-12-12,11.1,33,21.0,19.6
2011-12-13,11.2,31,21.0,27.1
2011-12-14,11.2,33,21.0,28.4
2011-12-15,11.3,33,21.2,27.3
2011-12-16,11.2,33,21.2,29.3
2011-12-17,11.1,34,21.2,32.0
2011-12-18,11.3,32,21.2,32.2
2011-12-19,11.5,34,21.6,27.1
2011-12-20,11.5,34,21.6,31.5
2011-12-21,11.7,36,21.9,23.4
2011-12-22,11.8,35,22.0,19.0
2011-12-23,11.9,35,22.0,31.3
2011-12-24,11.9,35,22.0,32.2
2011-12-25,11.8,35,22.2,35.6
2011-12-26,11.9,38,22.6,26.6
2011-12-27,12.1,39,22.9,26.4
2011-12-28,12.6,39,23.7,37.0
2011-12-29,12.6,38,25.2,32.7
2011-12-30,12.7,40,25.7,32.0
2011-12-31,13.1,45,26.6,22.3
2012-01-01,13.4,44,26.6,25.0
2012-01-02,13.7,43,26.6,40.8
2012-01-03,13.9,42,27.0,31.8
2012-01-04,14.2,43,27.5,37.9
2012-01-05,14.6,42,28.6,31.8
2012-01-06,14.8,46,29.4,25.3
2012-01-07,15.0,46,29.5,21.9
2012-01-08,15.1,46,29.5,30.4
2012-01-09,15.2,45,29.5,35.2
2012-01-10,15.4,45,29.7,28.0
2012-01-11,15.5,44,29.8,19.4
2012-01-12,15.5,44,29.8,32.2
2012-01-13,15.5,44,29.8,30.7
2012-01-14,15.6,45,29.9,28.4
2012-01-15,16.1,58,31.0,16.9
2012-01-16,16.4,58,31.0,8.6
2012-01-17,16.7,61,31.5,17.2
2012-01-18,17.2,70,32.5,6.8
2012-01-19,17.6,68,32.7,22.6
2012-01-20,17.9,65,32.8,27.1
2012-01-21,18.2,63,33.6,32.0
2012-01-22,18.6,68,34.5,21.4
2012-01-23,19.2,78,35.8,24.1
2012-01-24,20.0,74,35.9,24.1
2012-01-25,20.7,73,36.8,32.0
2012-01-26,21.4,80,37.6,27.7
2012-01-27,21.9,77,37.9,18.0
2012-01-28,22.3,74,37.9,20.8
